NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100; PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32; TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE; TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT; UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP; FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S; FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM; INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT; HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM; NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
 95580001;ST WITZ;49.085667;2.550667;141;202305;68.4;1;31;;23.1;1;9;9;4;3;0;0;0;;;0;;;;19.4;1;31;;25.4;1;28;13.9;1;12;0;2;0;0;17;31;0;9.1;1;31;;4.7;1;16;13.4;1;7;0;0;18;31;31;0;0;0;10.3;1;15.1;1;31;31;14.3;1;31;14.0;1;31;0;10.2;1;16;18.1;1;28;35;1;28;31;99;1;15;31;74;1;31;11.5;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202306;41.2;1;30;;11.7;1;22;7;4;1;0;0;0;;;0;;;;26.7;1;30;;32.8;1;25;19.5;1;2;0;22;1;0;1;14;1;14.6;1;30;;9.1;1;2;19.2;1;25;0;0;2;15;30;0;0;0;12.1;1;15.9;1;6;30;20.6;1;30;20.5;1;30;1;14.3;1;2;26.0;1;25;25;1;14;30;98;1;22;30;63;1;30;14.8;9;30;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202307;89.7;1;31;;23.1;1;28;11;6;3;0;0;0;;;0;;;;24.9;1;31;;33.0;1;8;19.3;1;31;0;12;3;0;2;24;1;14.8;1;31;;10.4;1;26;19.7;1;8;0;0;0;15;31;0;0;0;10.0;1;14.7;1;14;31;19.9;1;31;19.7;1;31;1;16.3;1;25;26.4;1;8;26;1;14;31;99;1;28;31;65;1;31;14.3;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202308;85.5;1;31;;28.2;1;1;9;5;3;0;0;0;;;0;;;;24.2;1;31;;31.0;1;23;17.5;1;5;0;13;4;0;4;22;0;15.0;1;31;;10.7;1;7;20.8;1;24;0;0;0;12;29;2;0;0;9.3;1;14.9;1;23;31;19.6;1;31;19.2;1;31;2;14.5;1;31;24.0;1;18;40;1;23;31;99;1;12;31;73;1;31;16.1;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202309;69.6;1;30;;24.7;1;12;7;5;2;0;0;0;;;0;;;;25.3;1;30;;34.3;1;8;16.1;1;22;0;15;6;0;4;20;5;15.2;1;30;;7.9;1;24;21.0;1;9;0;0;3;11;28;3;0;0;10.1;1;15.3;1;7;30;20.3;1;30;20.0;1;30;6;13.4;1;23;27.6;1;9;27;1;9;30;99;1;13;30;71;1;30;16.1;9;30;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202310;83.8;1;31;;13.7;1;26;15;7;1;0;0;0;;;0;;;;18.8;1;31;;27.9;1;2;11.6;1;23;0;7;0;0;20;29;0;10.7;1;31;;3.2;1;16;17.4;1;13;0;0;12;30;31;0;0;0;8.1;1;15.0;1;10;31;14.8;1;31;14.3;1;31;0;7.9;1;16;21.2;1;13;31;1;9;31;99;1;31;31;78;1;31;12.7;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202311;103.5;1;30;;17.5;1;16;16;7;4;0;0;0;;;0;;;;11.3;1;30;;16.6;1;13;6.3;1;28;0;0;0;0;30;30;0;6.2;1;30;;-0.3;1;26;11.0;1;19;0;0;26;30;30;0;0;1;5.1;1;7.8;1;12;30;8.7;1;30;8.3;1;30;0;3.1;1;26;13.7;1;13;50;1;22;30;100;1;27;30;88;1;30;9.8;9;30;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202312;66.0;1;31;;22.2;1;9;12;3;2;0;0;0;;;0;;;;9.1;1;31;;12.4;1;12;2.5;1;1;0;0;0;0;31;31;0;5.1;1;31;;-2.8;1;2;10.2;1;25;0;0;30;31;31;0;0;4;3.9;1;7.7;1;4;31;7.1;1;31;7.0;1;31;0;0.1;1;3;10.7;1;25;50;1;27;31;100;1;26;31;89;1;31;9.1;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202401;68.1;1;31;;26.6;1;17;9;3;3;0;0;0;;;0;;;;6.6;1;31;;13.9;1;24;-1.4;1;9;3;0;0;0;31;31;0;1.6;1;31;;-5.7;1;20;10.8;1;24;2;0;30;31;31;0;0;14;5.0;1;13.4;1;21;31;4.1;1;31;3.8;1;31;0;-2.8;1;20;12.4;1;24;40;1;26;31;100;1;18;31;84;1;31;7.2;9;31;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
 95580001;ST WITZ;49.085667;2.550667;141;202402;93.9;1;29;;18.2;1;21;13;8;3;0;0;0;;;0;;;;10.9;1;29;;17.1;1;15;7.8;1;24;0;0;0;0;29;29;0;6.5;1;29;;1.1;1;28;11.1;1;16;0;0;27;29;29;0;0;0;4.4;1;8.8;1;28;29;8.7;1;29;8.5;1;29;0;5.0;1;24;13.3;1;15;52;1;17;29;100;1;22;29;89;1;29;9.9;9;29;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
